ID_Ejecutivo,ID_Último_Jefe,Sexo,Fuga,Negocio,Edad,MesesServicio,NoSupervisores,Máx.MesesSup,Min.MesesSup,CumpliProm,SalarioFijoProm,SalarioVarMandProm,SalarioVarVolProm,SalarioTotalProm,ProporSalarioFijoProm,PropMesesBajoSalProm,PropMesesBajoCumpliProm,PropMesesNoCumple,SalarioFijoPromJefe,SalarioVarMandPromJefe,SalarioVarVolPromJefe,SalarioTotalPromJefe,ProporSalarioFijoPromJefe,TotalEjecuJefe,PromPropMesesNoCumpleEjecJefe,CumpliPromEjecutJefe,PropEjecuFugadosJefe
142936054,135086002,M,NO,Mandatorio,43,23,1,23,23,1.17,373704,1051029,25258,1449992,0.39,0.57,0.48,0.04,1413067,1806806,0,3219873,0.53,17,0.11,1.07,0.35
143065472,141029142,,NO,Mandatorio,,8,1,8,8,0.9,358031,239917,17500,615448,0.71,0.5,0.5,0,1275451,809412,0,2084863,0.68,13,0.1,0.83,0.38
143101940,143103064,,SI,Mandatorio,,4,2,3,1,0.71,226848,373430,26494,626771,0.46,0.5,0.75,0.25,1326378,1018314,0,2344692,0.62,11,0.08,0.96,0.18
143104478,118897102,,SI,Voluntario,,10,2,8,2,0.58,309781,0,466892,776673,0.54,0.7,0.7,0.1,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
143184285,132744505,M,SI,Mandatorio,42,4,1,4,4,0.6,224171,710945,27255,962370,0.4,0.75,0.75,0.25,1158206,3026582,60870,4245658,0.34,25,0.13,1.11,0.6
143319652,140164941,,NO,Mandatorio,,8,1,8,8,2.27,358234,1654033,33750,2046017,0.55,0.5,0.75,0,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
143321401,106667659,M,NO,Mandatorio,41,12,1,12,12,1.49,364592,1187383,25615,1577590,0.47,0.5,0.33,0.08,1462580,2168888,0,3631468,0.51,16,0.16,0.98,0.31
143489841,128304177,M,NO,Voluntario,38,6,1,6,6,0.84,336389,0,929393,1265782,0.48,0.5,0.5,0,1461527,0,610416,2071944,0.74,15,0.52,0.39,0.53
143534979,107387382,F,NO,Mandatorio,39,20,1,20,20,0.48,363625,490159,17772,871556,0.52,0.4,0.55,0.25,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
143570436,106667659,F,NO,Mandatorio,38,24,2,17,7,1.16,356447,1316177,34246,1706871,0.35,0.42,0.33,0.21,1462580,2168888,0,3631468,0.51,16,0.16,0.98,0.31
143840980,129731656,F,NO,Voluntario,38,17,3,12,1,0.17,355966,0,108255,464221,0.83,0.65,0.41,0.41,1547755,0,391738,1939494,0.81,7,0.57,0.28,0.29
143967743,155313382,,SI,Mandatorio,,1,1,1,1,0,175875,0,0,175875,1,0,0,1,1538205,585527,0,2123732,0.79,12,0.28,0.69,0.5
144049233,130116221,F,NO,Mandatorio,49,24,1,24,24,0.86,355017,1007812,32372,1395200,0.37,0.54,0.46,0.13,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
144420713,128304177,,NO,Voluntario,,1,1,1,1,0.63,566666,0,3300000,3866666,0.15,0,0,0,1461527,0,610416,2071944,0.74,15,0.52,0.39,0.53
144588045,152602022,M,NO,Mandatorio,46,24,4,10,1,0.93,362186,1045468,27282,1434936,0.37,0.46,0.5,0.13,1380027,650600,0,2030627,0.77,6,0.22,0.9,0.33
144664442,109588431,F,SI,Voluntario,41,2,1,2,2,0.62,145834,0,240769,386603,0.52,0.5,0.5,0.5,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
144826000,153119791,F,SI,Voluntario,35,7,1,7,7,0.33,295000,0,96953,391953,0.69,0.57,0.57,0.14,1508052,0,1441518,2949570,0.63,17,0.31,0.49,0.71
145023572,104714412,,SI,Mandatorio,,10,3,8,1,0.83,295917,591932,10476,898325,0.43,0.6,0.5,0.3,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
145077591,132827486,,SI,Voluntario,,4,1,4,4,0.57,344167,0,1188310,1532477,0.13,0.5,0.75,0.5,1350745,0,1684724,3035469,0.49,21,0.32,0.57,0.67
145196671,142437821,F,NO,Mandatorio,40,24,2,22,2,1.46,359114,1759482,83741,2202337,0.3,0.38,0.42,0,1319802,862986,4545,2187334,0.65,21,0.19,0.72,0.52
145216230,129731656,,NO,Voluntario,,2,1,2,2,0.02,315000,0,0,315000,1,0.5,0.5,1,1547755,0,391738,1939494,0.81,7,0.57,0.28,0.29
145538645,128807837,F,SI,Voluntario,42,6,1,6,6,,332500,0,308333,640833,0.55,0.33,0,1,961449,0,497964,1459413,0.67,8,1,0,0.25
014556350K,162505491,F,SI,Voluntario,41,15,2,11,4,0.52,375810,0,601305,977114,0.56,0.67,0.6,0.2,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
014559541K,141104977,,SI,Mandatorio,,6,1,6,6,1.19,284750,349715,5044,639509,0.7,0.83,0.5,0.17,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
145668034,130116221,M,SI,Mandatorio,38,2,1,2,2,,343934,0,57372,401305,0.88,0.5,0,1,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
014573214K,142437821,,SI,Mandatorio,,4,2,3,1,0.61,248604,186213,914,435731,0.6,0.5,0.5,0.25,1319802,862986,4545,2187334,0.65,21,0.19,0.72,0.52
145880289,121639750,,SI,Mandatorio,,9,2,8,1,1.37,309203,1241274,25409,1575886,0.31,0.56,0.67,0.11,1366173,2188296,0,3554469,0.47,11,0.09,1.32,0.27
146218598,107732845,M,SI,Mandatorio,37,15,1,15,15,1.23,355693,1139482,34110,1529285,0.38,0.53,0.47,0.13,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
146319351,116106698,,NO,Mandatorio,,4,1,4,4,1.08,332906,847201,22500,1202607,0.46,0.5,0.5,0,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
014640426K,153119791,F,SI,Voluntario,54,16,3,7,4,0.22,362649,0,202317,564966,0.81,0.81,0.75,0.31,1508052,0,1441518,2949570,0.63,17,0.31,0.49,0.71
146639623,132954186,,NO,Mandatorio,,4,1,4,4,1,342328,511598,15000,868926,0.63,0.5,0.5,0,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
146668593,79062154,,SI,Mandatorio,,4,2,3,1,0.06,336280,25421,1206,362906,0.94,0.25,0.75,0.75,1520685,1265714,10233,2796632,0.64,21,0.35,0.7,0.38
146918565,94726468,,SI,Mandatorio,,6,3,3,1,0.55,284750,29866,0,314616,0.78,0.33,0.5,0.33,1480766,754817,809,2236392,0.75,28,0.48,0.61,0.5
150072654,012852066K,M,NO,Mandatorio,36,16,1,16,16,0.99,321761,1252672,24066,1598499,0.39,0.5,0.5,0.13,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
015014275K,130116221,F,SI,Mandatorio,36,25,2,24,1,1.3,360892,1194971,50487,1606350,0.39,0.56,0.48,0.12,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
150197058,121524422,,SI,Mandatorio,,3,1,3,3,0,235625,0,266696,502321,0.73,0.67,0,1,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
150246164,135341797,F,NO,Mandatorio,36,21,1,21,21,0.59,372994,524096,23171,920261,0.52,0.48,0.48,0.14,1217557,1306625,0,2524182,0.59,10,0.24,0.76,0.5
015025146K,128577041,F,SI,Voluntario,33,5,1,5,5,0.24,308000,0,89309,397309,0.8,0.8,0.6,0.4,1460000,0,229310,1689310,0.92,8,0.37,0.48,0.63
150266580,141104977,F,NO,Mandatorio,41,14,2,12,2,0.9,339393,653066,24743,1017202,0.57,0.5,0.43,0.14,1407329,1494549,0,2901878,0.56,13,0.19,1.05,0.46
150291380,015019816K,,SI,Mandatorio,,6,1,6,6,0.39,271024,140761,2914,414699,0.65,0.5,0.5,0.17,663789,1591658,0,2255446,0.26,10,0.12,0.71,0.8
150325668,015019816K,,SI,Mandatorio,,2,1,2,2,0.49,209666,90334,7440,307439,0.74,0.5,0.5,0.5,663789,1591658,0,2255446,0.26,10,0.12,0.71,0.8
150525969,013745498K,M,NO,Mandatorio,35,12,2,7,5,1.32,364592,1066715,23380,1454686,0.48,0.58,0.33,0,2004753,1690036,0,3694789,0.59,20,0.21,0.59,0.45
150828333,106912122,F,NO,Mandatorio,38,12,1,12,12,1.35,365615,1202610,124237,1692462,0.45,0.42,0.5,0,1408105,722679,0,2130784,0.73,15,0.21,0.96,0.2
150966671,106912122,F,NO,Mandatorio,36,16,2,14,2,1.11,361246,1078686,153949,1593881,0.42,0.63,0.5,0.06,1408105,722679,0,2130784,0.73,15,0.21,0.96,0.2
150988519,156398306,,NO,Voluntario,,4,1,4,4,0.78,317917,0,43005,360922,0.9,0.5,0.75,0,1502674,0,1161755,2664430,0.63,5,0.54,0.47,0.6
151173284,128807837,,NO,Voluntario,,5,1,5,5,,423000,0,356000,779000,0.62,0.4,0,1,961449,0,497964,1459413,0.67,8,1,0,0.25
151225284,104714412,M,NO,Mandatorio,36,24,1,24,24,1.76,358020,3002694,66136,3426849,0.24,0.38,0.42,0,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
151299636,140164941,F,NO,Mandatorio,36,16,1,16,16,1.32,370931,1306988,27677,1705596,0.39,0.31,0.44,0,1520519,3408821,0,4929340,0.39,16,0.08,1.29,0.19
151302092,157713876,F,SI,Voluntario,35,12,2,8,4,0.17,248297,0,369518,617814,0.72,0.75,0.83,0.75,1491667,0,466667,1958333,0.77,8,0.26,0.41,0.63
151307884,94600480,,SI,Voluntario,,2,1,2,2,0.33,344167,0,33685,377852,0.92,0.5,0.5,0,1319661,0,1078781,2398441,0.61,5,0.37,0.44,0.6
015138093K,121639750,,SI,Mandatorio,,9,1,9,9,0.81,340428,549696,10976,901101,0.49,0.44,0.44,0.11,1366173,2188296,0,3554469,0.47,11,0.09,1.32,0.27
151502903,013551439K,,NO,Mandatorio,,8,1,8,8,1.76,358031,1892146,142500,2392678,0.54,0.5,0.5,0,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
151703542,63701866,M,NO,Voluntario,36,25,2,19,6,0.37,973092,0,1908926,2882018,0.34,0.44,0.64,0.52,1706800,0,1988160,3694960,0.47,2,0.5,0.81,0
151798225,128866914,M,NO,Voluntario,35,26,5,7,4,0.45,421886,0,571025,992911,0.65,0.73,0.62,0.27,1501064,0,1346390,2847454,0.59,10,0.28,0.62,0.2
151808468,119071224,F,NO,Voluntario,36,18,3,12,2,1.51,456380,0,2237659,2694040,0.29,0.67,0.61,0.11,1480000,0,2500000,3980000,0.37,7,0.79,0.48,0
151888259,130116221,F,NO,Mandatorio,36,26,1,26,26,0.91,367945,920897,48423,1337264,0.43,0.5,0.5,0.08,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
152229771,107387382,,SI,Mandatorio,,7,2,5,2,0.51,277172,225072,8783,511028,0.56,0.43,0.43,0.29,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
152235658,128866914,F,NO,Voluntario,35,26,3,14,4,1.34,421226,0,2540582,2961808,0.29,0.65,0.58,0.19,1501064,0,1346390,2847454,0.59,10,0.28,0.62,0.2
152240007,107387382,M,NO,Mandatorio,35,19,1,19,19,0.72,270924,1104815,40490,1416230,0.33,0.42,0.53,0.42,1303667,949322,0,2252989,0.65,15,0.28,0.78,0.4
152313160,109250430,,SI,Mandatorio,,4,2,3,1,0.37,239618,92619,9054,341291,0.59,0.5,0.75,0.5,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
152427131,83968877,,SI,Voluntario,,4,2,2,2,0,285834,0,0,285834,1,0.25,0,1,1250498,0,446846,1697344,0.74,9,0.7,0.3,0.67
152617216,137343282,F,NO,Mandatorio,36,16,3,7,3,0.74,373926,592544,73426,1039896,0.49,0.5,0.44,0,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
152635192,132064490,M,NO,Mandatorio,34,20,4,9,2,0.6,374912,872135,10129,1257176,0.46,0.6,0.55,0.5,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
152741154,137343282,M,SI,Mandatorio,35,9,1,9,9,1.2,302185,1026763,61799,1390747,0.31,0.44,0.56,0.11,1216479,1522178,0,2738657,0.49,27,0.22,0.9,0.44
015285353K,94801133,,SI,Voluntario,,1,1,1,1,,280000,0,530287,810287,0.35,0,0,1,1447558,0,1199943,2647501,0.64,12,0.42,0.4,0.5
152989946,115944088,,SI,Mandatorio,,9,3,6,1,1.03,291662,629656,7404,928722,0.4,0.56,0.56,0.11,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
152994982,143489841,,NO,Mandatorio,,4,1,4,4,0.74,325266,350612,22500,698378,0.64,0.5,0.25,0,1384838,765846,174431,2325115,0.7,18,0.29,0.66,0.5
153048681,115944088,,NO,Mandatorio,,4,1,4,4,0.71,325266,412895,15169,753330,0.65,0.5,0.25,0.25,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
153058032,109388300,,SI,Mandatorio,,4,1,4,4,0,232057,0,96969,329027,0.61,0.5,0,1,1144120,308872,0,1452992,0.78,6,0.42,0.39,0.33
153066124,74808816,M,NO,Mandatorio,36,12,2,6,6,0.97,362312,849070,70034,1281416,0.5,0.5,0.58,0,1984280,605217,0,2589497,0.79,12,0.28,0.55,0.75
153128367,118897102,M,NO,Voluntario,36,20,2,13,7,0.54,529836,0,1620722,2150559,0.5,0.6,0.75,0.25,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
153131910,102893557,,SI,Voluntario,,1,1,1,1,0,58334,0,0,58334,1,0,0,1,1320379,0,80000,1400379,0.95,12,0.29,0.45,0.67
015316505K,104714412,M,NO,Mandatorio,34,12,1,12,12,1.22,367663,1008428,27896,1403986,0.47,0.42,0.42,0,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
153173184,155910585,,SI,Voluntario,,2,1,2,2,0.2,227500,0,0,227500,1,0.5,0.5,0.5,1266857,0,1183812,2450669,0.63,9,0.31,0.29,0.78
153175217,92093492,,SI,Voluntario,,2,1,2,2,0.1,210000,0,0,210000,1,0.5,0.5,0.5,1360170,0,274643,1634813,0.86,7,0.52,0.13,1
153212228,013551439K,,SI,Mandatorio,,7,1,7,7,0.17,328685,192225,19555,540465,0.85,0.86,0.86,0.86,1189709,2018462,0,3208171,0.44,39,0.16,0.69,0.59
153219354,67196600,F,NO,Voluntario,36,16,2,12,4,0.74,350676,0,642420,993096,0.57,0.75,0.69,0.13,1366979,0,1222167,2589146,0.63,18,0.7,0.29,0.78
153263132,162505491,F,SI,Voluntario,37,7,2,5,2,0.24,307303,0,54024,361328,0.76,0.57,0.57,0.57,1319585,0,683768,2003353,0.76,17,0.36,0.38,0.59
153266352,132064490,,SI,Mandatorio,,6,3,4,1,1.06,279554,804680,15127,1099361,0.35,0.5,0.67,0.17,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
153307172,109250430,M,SI,Mandatorio,36,12,1,12,12,1.67,324313,1887193,25731,2237238,0.21,0.58,0.58,0.17,1265516,1386339,7143,2658998,0.55,23,0.39,0.63,0.7
153330565,133168931,F,SI,Mandatorio,35,7,4,2,1,0.7,243091,264239,17655,524986,0.45,0.43,0.57,0.29,1196949,2110815,14286,3322050,0.36,19,0.11,0.73,0.37
153343276,153783977,F,SI,Voluntario,34,2,1,2,2,,180000,0,0,180000,1,0.5,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
153353840,109588431,,SI,Voluntario,,6,2,3,3,0.3,211944,0,454070,666014,0.4,0.83,0.67,0.33,1474853,0,1361914,2836767,0.6,18,0.45,0.42,0.61
153363692,140919179,M,NO,Mandatorio,36,12,2,10,2,0.91,487500,598940,14559,1100999,0.58,0.42,0.67,0,871250,588964,0,1460214,0.63,12,0.33,0.78,0.25
153373957,94801133,,SI,Voluntario,,8,2,7,1,0.14,373137,0,111509,484646,0.88,0.88,0.75,0.63,1447558,0,1199943,2647501,0.64,12,0.42,0.4,0.5
153374295,104714412,F,SI,Mandatorio,36,14,2,13,1,1.13,295447,1161117,26095,1482659,0.39,0.5,0.5,0.29,1491056,2252287,0,3743343,0.46,30,0.2,0.99,0.57
153428352,012852066K,F,NO,Mandatorio,35,12,1,12,12,1.32,342305,1041615,20009,1403928,0.47,0.5,0.42,0.08,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
153459835,98762655,,SI,Voluntario,,4,1,4,4,,337500,0,157500,495000,0.69,0.75,0,1,1173564,0,816000,1989564,0.69,20,0.87,0.14,0.4
153472491,84649023,F,SI,Mandatorio,36,5,2,4,1,0.31,349912,213774,13222,576908,0.75,0.6,0.6,0.6,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
153479984,156530999,F,NO,Mandatorio,36,24,2,14,10,0.62,301131,789864,18563,1109559,0.41,0.54,0.54,0.33,1429171,1084693,0,2513864,0.69,13,0.18,0.83,0.62
153504644,132744505,M,NO,Mandatorio,36,16,1,16,16,1.44,359641,2157791,153686,2671119,0.33,0.38,0.44,0,1158206,3026582,60870,4245658,0.34,25,0.13,1.11,0.6
153518157,107732845,,SI,Mandatorio,,10,2,9,1,1.26,290845,1291095,18798,1600739,0.27,0.4,0.4,0.1,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
153688125,123288203,,SI,Mandatorio,,11,3,8,1,0.86,340139,680210,6156,1026504,0.49,0.55,0.36,0.27,677065,1494516,62222,2233803,0.3,27,0.22,0.49,0.63
153772614,132064490,F,NO,Mandatorio,36,16,2,12,4,1.12,309299,1359984,37993,1707276,0.36,0.5,0.38,0.25,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
153774188,123288203,,SI,Mandatorio,,5,1,5,5,0.14,335465,71943,6015,413423,0.86,0.6,0.6,0.6,677065,1494516,62222,2233803,0.3,27,0.22,0.49,0.63
153802653,013494241K,,SI,Mandatorio,,6,2,4,2,0.53,355433,372530,4646,732609,0.67,0.5,0.5,0.5,1298870,1035836,0,2334706,0.64,18,0.32,0.77,0.67
015382942K,132954186,M,NO,Mandatorio,35,16,2,15,1,1.47,367860,1520971,30567,1919398,0.37,0.38,0.44,0,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
153832102,012238263K,M,NO,Voluntario,35,25,4,8,4,0.88,556693,0,1469776,2026469,0.53,0.56,0.72,0.28,1552686,0,2418813,3971499,0.45,6,0.61,0.4,0.67
153838534,012238263K,M,NO,Voluntario,35,7,1,7,7,0.3,1016738,0,2370129,3386868,0.4,0.57,0.71,0.71,1552686,0,2418813,3971499,0.45,6,0.61,0.4,0.67
153925119,011834846K,F,NO,Mandatorio,36,26,2,16,10,0.81,376170,1193457,237617,1807243,0.35,0.58,0.58,0.12,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
153989052,140919179,F,NO,Mandatorio,36,25,3,12,2,0.79,473601,675498,38975,1188074,0.59,0.52,0.52,0.28,871250,588964,0,1460214,0.63,12,0.33,0.78,0.25
153995516,84649023,F,SI,Mandatorio,36,16,4,7,1,0.54,319832,486163,7002,812998,0.52,0.63,0.56,0.44,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
154036563,84649023,M,NO,Mandatorio,35,12,1,12,12,0.69,365615,520847,19317,905779,0.59,0.67,0.5,0.08,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
154099565,132744505,,NO,Mandatorio,,8,1,8,8,1.81,358031,2166771,95000,2619802,0.54,0.5,0.5,0,1158206,3026582,60870,4245658,0.34,25,0.13,1.11,0.6
154155171,140919179,,NO,Mandatorio,,4,2,2,2,0.84,429167,829640,22500,1281306,0.49,0.5,0.5,0,871250,588964,0,1460214,0.63,12,0.33,0.78,0.25
154201378,130116221,,NO,Mandatorio,,8,1,8,8,0.52,247272,176469,14375,438116,0.81,0.75,0.5,0.38,1340258,2084978,0,3425235,0.45,21,0.38,0.63,0.62
154265945,84649023,,SI,Mandatorio,,7,3,5,1,0.14,357300,66316,258,423874,0.86,0.57,0.57,0.57,1503725,484667,0,1988392,0.81,21,0.6,0.53,0.52
154290133,107732845,,NO,Mandatorio,,8,1,8,8,1.47,358031,889356,17500,1264887,0.6,0.5,0.38,0,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
154457100,118347730,,SI,Voluntario,,4,1,4,4,0.02,350000,0,256748,606748,0.81,0.75,0.75,1,1355931,0,813538,2169469,0.68,20,0.43,0.33,0.8
154471057,130716911,,SI,Voluntario,,6,3,3,1,0.24,350000,0,126333,476333,0.79,0.5,0.33,0.33,1500000,0,1400000,2900000,0.52,4,0.5,0.42,0.25
154510389,118897102,,SI,Voluntario,,2,2,1,1,0.5,169167,0,2175000,2344167,0.07,0.5,0.5,0.5,1373955,0,1204337,2578292,0.63,23,0.36,0.44,0.52
154527885,134844604,F,NO,Mandatorio,36,12,1,12,12,0.59,433333,413406,9938,856678,0.69,0.58,0.58,0.17,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
154611681,130052754,,SI,Voluntario,,7,2,5,2,0.07,256429,0,24537,280965,0.8,0.29,0.57,0.57,966667,0,193500,1160167,0.86,3,1,0.07,1
154729941,140919179,,NO,Mandatorio,,8,4,4,1,1.48,371896,850938,14880,1237714,0.61,0.5,0.38,0,871250,588964,0,1460214,0.63,12,0.33,0.78,0.25
154808264,011834846K,M,SI,Mandatorio,36,18,1,18,18,0.75,351972,713159,15936,1081067,0.42,0.44,0.39,0.11,1248909,1541468,0,2790377,0.55,21,0.25,0.77,0.57
155011408,136349139,,SI,Voluntario,,6,1,6,6,0,481679,0,3100,484779,0.99,0.33,0.83,1,1378351,0,251782,1630133,0.86,9,0.56,0.3,0.78
155021616,156390399,M,SI,Voluntario,35,5,2,3,2,0.25,245000,0,348640,593640,0.49,0.6,0.4,0.2,1509750,0,1271079,2780829,0.6,10,0.44,0.34,0.8
015503954K,115944088,,SI,Mandatorio,,5,1,5,5,0.38,267721,137020,3082,407822,0.78,0.4,0.6,0.4,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
155074477,134844604,F,NO,Mandatorio,35,24,1,24,24,0.95,501592,1045319,84306,1631218,0.44,0.38,0.29,0.08,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
155241926,97042772,,NO,Voluntario,,8,1,8,8,1.51,944369,0,3854740,4799109,0.2,0.63,0.38,0.13,3062475,0,2643559,5706034,0.55,12,0.35,0.68,0.25
155354666,141261746,,SI,Mandatorio,,3,2,2,1,0.73,189988,276132,133308,599428,0.5,0.33,0.67,0.33,1202861,1818037,0,3020898,0.47,20,0.17,0.78,0.75
155396059,107732845,,SI,Mandatorio,,5,1,5,5,0.63,318692,360027,39468,718187,0.57,0.4,0.4,0.2,1528618,1420000,0,2948618,0.52,24,0.13,1.14,0.54
155518006,97042772,M,NO,Voluntario,32,17,1,17,17,0.48,941974,0,1662049,2604022,0.42,0.41,0.65,0.29,3062475,0,2643559,5706034,0.55,12,0.35,0.68,0.25
155531339,115944088,,SI,Mandatorio,,9,1,9,9,0.51,339136,295618,7370,642124,0.62,0.44,0.44,0.22,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
155607947,116106698,,NO,Mandatorio,,8,1,8,8,1.3,358031,600190,28750,986971,0.62,0.5,0.38,0,1513161,922171,0,2435332,0.68,19,0.21,0.75,0.47
155640731,136883704,M,SI,Mandatorio,35,5,1,5,5,0.22,342370,150652,18611,511633,0.8,0.6,0.6,0.6,1328746,1503669,0,2832415,0.54,28,0.38,0.62,0.75
155647698,158698382,M,NO,Mandatorio,35,16,1,16,16,0.76,361887,674835,42269,1078991,0.47,0.44,0.5,0,1403700,1368065,0,2771764,0.57,9,0.11,0.89,0.44
155667850,132064490,,NO,Mandatorio,,8,2,6,2,1.56,319506,1191815,15000,1526321,0.56,0.5,0.25,0.13,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
155739495,132954186,F,SI,Mandatorio,33,6,1,6,6,1.22,291594,800441,28150,1120184,0.33,0.33,0.83,0.33,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
155845716,132064490,F,SI,Mandatorio,35,6,1,6,6,1.62,322996,1375817,25519,1724332,0.44,0.5,0.67,0.17,1363323,1287889,0,2651212,0.6,35,0.41,0.77,0.63
155908440,104394256,,SI,Voluntario,,6,1,6,6,,451077,0,0,451077,1,0.17,0,1,1367068,0,746661,2113728,0.65,6,0.45,0.27,0.83
155913282,129731656,M,NO,Voluntario,35,12,2,8,4,0.53,605150,0,1328583,1933733,0.57,0.67,0.83,0.33,1547755,0,391738,1939494,0.81,7,0.57,0.28,0.29
155941324,132327556,F,SI,Voluntario,35,6,3,4,1,0.25,322778,0,86963,409740,0.83,0.5,0.33,0.33,1608680,0,977425,2586105,0.67,10,0.67,0.42,0.2
155991011,139636295,,SI,Voluntario,,7,1,7,7,0.36,323333,0,213124,536458,0.77,0.57,0.57,0.43,1623252,0,1398377,3021629,0.6,8,0.6,0.35,0.88
155991445,121639750,,SI,Mandatorio,,9,2,8,1,1.27,309203,1055139,34045,1398387,0.31,0.44,0.44,0.11,1366173,2188296,0,3554469,0.47,11,0.09,1.32,0.27
156031526,115944088,,SI,Mandatorio,,5,1,5,5,0.75,267790,710237,13821,991848,0.47,0.6,0.4,0.2,1372288,1730793,0,3103081,0.52,25,0.16,0.8,0.64
156151793,112352481,M,NO,Mandatorio,34,12,1,12,12,1.99,359474,1853413,29511,2242398,0.42,0.42,0.33,0,1435721,1518841,0,2954563,0.58,15,0.15,1.15,0.4
156190349,116070170,,SI,Voluntario,,2,1,2,2,0.12,375000,0,0,375000,1,0.5,0.5,0,875704,0,866130,1741834,0.55,25,0.75,0.25,0.4
156193984,95482392,F,SI,Mandatorio,35,10,3,8,1,0.52,317022,276094,20803,613919,0.62,0.6,0.5,0.3,1553239,2670674,0,4223912,0.37,9,0.44,1.01,0.67
156196576,134844604,F,NO,Mandatorio,35,25,1,25,25,0.49,473194,395054,10808,879057,0.62,0.44,0.44,0.2,1245460,1567982,0,2813441,0.52,17,0.13,0.87,0.18
156200107,121524422,,SI,Mandatorio,,7,1,7,7,0.81,283703,490123,9229,783055,0.43,0.43,0.57,0.14,1213041,1625177,0,2838218,0.51,17,0.32,0.84,0.41
156212830,153783977,,SI,Voluntario,,3,2,2,1,,250000,0,0,250000,1,0.33,0,1,1095422,0,535253,1630676,0.73,22,1,0,0.45
156302880,97019819,F,NO,Mandatorio,35,24,2,12,12,1.43,333214,1931870,37192,2302276,0.28,0.33,0.42,0.04,1427850,1611621,105006,3144478,0.59,8,0.15,1.39,0
156328952,012852066K,,NO,Mandatorio,,8,1,8,8,1.76,358031,1338712,24375,1721118,0.46,0.5,0.38,0,1398546,1782728,0,3181274,0.54,22,0.26,0.9,0.45
156368016,132954186,,SI,Mandatorio,,5,2,3,2,0.7,333069,739068,1542,1073679,0.56,0.8,0.6,0.4,1373320,1534267,30096,2937684,0.53,27,0.2,1.06,0.56
156375047,014381629K,M,SI,Mandatorio,35,14,1,14,14,0.87,304296,1230698,97077,1632071,0.37,0.57,0.5,0.21,1269631,2380856,91363,3741850,0.39,14,0.28,0.58,0.57
156375616,012238263K,,SI,Voluntario,,4,1,4,4,0.05,303334,0,12253,315587,0.97,0.25,0.75,0.75,1552686,0,2418813,3971499,0.45,6,0.61,0.4,0.67
156376191,106656622,,SI,Mandatorio,,5,1,5,5,0,325880,0,0,325880,1,0.2,0,1,1538081,1029202,0,2567282,0.66,10,0.31,0.82,0.3
156376841,118347730,,SI,Voluntario,,4,1,4,4,0.33,245000,0,618344,863344,0.35,0.5,0.75,0.75,1355931,0,813538,2169469,0.68,20,0.43,0.33,0.8
